,name,price,review_cnt,link
109,2022년 새순 해남 첫사랑 꿀고구마 5kg (특상),"16,630원","5,510",https://cr.shopping.naver.com/adcr.nhn?x=s69N9SnB2guMxTQEcUyi9f%2F%2F%2Fw%3D%3DsAOkuaICI1FOP%2F7%2Fpl1Y37ENS8tc4U4x1F9gsl0cVrevrmbZKMw7CgD%2FASNNyGHGfeVmh3fWceJA4DgfimhTDx4N%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZcqPUQLCVgiWtN0C9Hg7YJM4XN2H%2BHZ%2FiNajPoIAJC9%2B%2BnsJvQGnaT3yamDPEH5obEBZrjMHbXgndZOZ8lvHfFAnkIPhcnR7L6L4zYLdylbblQff2mhHtN%2F7BfnWCbFhOUTbxXfEEzX%2BW14djl8HvODlEJ0cTiQjSrB7Yphjr83U%2BJn6zY7WSLClfZn7dg%2BsLf5fQ4mXoux6GUkHDFHYDcDNCZnOsN%2BPpvk%2BYBjNPfgQLDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqqKaorRM8K%2BKhGh%2F%2FLzDG6IfZjg%2FOMJL0%2BONNqguOT06i6BVfkak1zGtxHB8qyfrO0P7NdghbW7BFLoAXQBNlJpZpWoxL0vx%2Fbm6zpWBN%2FbEH4rV%2FA58ua%2B85cnJUNLDPVEeKcgkBc4IX76LyD7%2B8gmfUhkkAheDbRzblq2PRFpldqnzHgR9aGVLUtVHRcx9ptAztWZAtZMV2I8bWtH%2BSWk%2BjXL3W0iv5y0EOhNPwMq5GSNpomnKLRti2vWkQbY1Xz9E6HYdyajKesmr%2FprSgmuyC%2Fha9HPcW4ACUu3bwO1xaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=33886268930&catId=50002214
110,[자연맛남] 22년 첫수확 해남 첫사랑 꿀고구마 3kg (특상/100g-300g),"10,500원","5,478",https://cr.shopping.naver.com/adcr.nhn?x=y8UtRYif4kkFhG%2B%2BRDUWf%2F%2F%2F%2Fw%3D%3DsnHiphQpqkHYGMlJpDfoHTUIUjjCw8%2FTuFPd%2FVGRJSBnrmbZKMw7CgD%2FASNNyGHGfZP1%2FpOCXOZnTXrALKBr7nIN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZc4JWJAxvsuzxt32zHY0Th5e8S7dgOWM%2FPL5IYkyhlrlolXrokdFXauWzD%2BHdiEc9FQe%2Bps%2Bavr7V9z7ubLWUeNZxk6BcJB1QHk7RzvKFw%2FUSHNp3%2FjwHhWpCPk3P3DXvubBhNuMSg9sEZVgEO1TjmrQTtxJNzszvfYbnSCSPk523QmZzrDfj6b5PmAYzT34ECw6ZjbtkbN7RD61dGUzg7G1qsmhWtsS26cBgiQoajA6pIWxztur0l0BMaHLOk0qv30ToSf5muSKwJwfkguxux9CY6CMOHAfSCG6yCIwZjzXJ80M4nBi3Q4eeHPFTMSNinzfNVo1KcSVSazeZg7M%2BAaaHcacxLqfAwjeN8NCoCU2lpjd3luVxtEgxGWGK3MeTqoYotha97QzzgwTY7G9vFd4dnrkbIdnaYW6oMmQhwwgWsbOjRMeNYE4r%2FyHwFA71dg%2FBvdgpVSP4UgUTVpqDn8YrAa%2Bai3uQ%2FEJRAUSli1RcA3BUv%2F%2Bev8yBBsg7C3qPO8BMUVhPB1t%2FoXifap4vlkqMbx7HLgFe836i7pxC9pbG1xz7LYWF5%2BGlPBesivOtty1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=28109884687&catId=50002214
111,"여주 햇밤고구마 꿀밤고구마 호박고구마 2kg,5kg,10kg 장풍농원 최호성","5,000원","5,453",https://cr.shopping.naver.com/adcr.nhn?x=bWmhX2DzvjofyDafu2UyKf%2F%2F%2Fw%3D%3DsSfNBEn3ZL7t1HdpV040avqWDAzhac36Ph9h3Y0nAgXTrmbZKMw7CgD%2FASNNyGHGf7hOz7boup26Pu2a0NzU9pYN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZcJx4oBuvNj6I%2FTIEKWx9y58VIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0Nkac%2F4Ccl3%2FGRPNK0fMJ0iVOA1rLtaf4JLFKFwmcSvUJVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv0HR9bXCc2oNh8G%2FQmim9jTrL%2Fq9TknEo73B6dYwqRCC8e%2BxjWUCLApXM7m5b5lX6exuW0Ld2Z8QRmxlo%2BEU86qMHn7BDBNaqXNmoKbAeTMvcSDiEYwdlQmf0k8wYpmjS34XXYSl5aJm9ghqtmyCCSfwuOM%2BCoVMHlFIEdBtKCioUDinBs7Aiogc4EAyyHqbwR9gzKT8DfuCIEeI0ZNgctqnjfud9XFhENUVmgIiUoa8go8Rdw5S%2FICJ9YcrfCziF%2Fj8QyYu2ImLoM6NOSlUGA91iENbt87dBhWm%2Ba8yFpbDeFptYuKeQ7%2BJSxeXyY6Dqh9ne8tgDGk%2FvCqb6DcTnwpbtXUm1w1CctXT4p33zQURDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=10945437707&catId=50002214
112,[GS특가] 2022수확 해남 꿀 밤고구마 10kg 못난이,"13,210원","5,440",https://cr.shopping.naver.com/adcr.nhn?x=5EgdczmZr2QBR6xZ9SYU9f%2F%2F%2Fw%3D%3DsWB7TCo6C%2Fl0t%2BVdI5FPaCB6KdvVLTmijPmEKWEPJ3YCL00Wmf%2Bc%2FkOFzXHXxNt3OGXVF2TMIf3etfjZihGSPu5lBsDEgc5L%2FLukLfdwLCCRUTiqTM9e%2BhQ4RqRN27HTYo03AaEouM3vThJ1D7BWgNFK7icTZPG8%2BLpIo9yE3yFRRDOAoJhtfimrmY7UMC3KcDs6K5tZ2wDDz5e8wvEaWsllwaAZDVBRd4JtbO%2BhyvCFxUQ7tMz0vy1ssw2R2RcXX%2BxselEUolJ8dQIEFNWJt4WwgL14Wje8cu88DXfAmwWw30d5E8w8YzqEaofh63Gyet2NCm3c9xwny0mh%2FqRSbaJdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKaT65joQ2sLM0bO8XxVXtcAJxsJiwMFRHsfIl06IZ9wulMPaUc9DdR8imI7sUzjTB2xdf6NrXbKnfTVTrruH3xQVlyFDCq%2BZVFE5vJHx3cUBAxoFjvpV652vdh%2BXXkrf0SpDqfFmiAAlAOVTaFa%2FD7LobMrjKI3yRQUw4kzuJKkUzNOPG6EEdgbCUKitvmM3yaiPUKTTu0IpiYXXO%2BbPxI7fLWHHT21KExrOzPapf%2BAVwpHdgqUP2oYCXqBf0e9k7nqxGtvW7X8vpCjjy1qHStFgGGqjchlzIFlev8vrJT%2B%2BA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=21988084519&catId=50002214
113,조은해남 꿀고구마 1박스 10kg못난이,"14,890원","5,403",https://cr.shopping.naver.com/adcr.nhn?x=1%2FfNlxUsiRJew8jlEV3XiP%2F%2F%2Fw%3D%3DsA%2FOto5vq%2FgrwGmAOngvKdUjts9stFvbJ6XRGindTRRTrmbZKMw7CgD%2FASNNyGHGfMHh7ON6lNaZ6Oh2Zvt%2BgDYN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZcEb4kMpRayBvbNJQtfWKK%2Fm6IdemuhMaRXNFs4t7grWz%2BdsI0oBV0GFufH9Q6Maox%2BjW8sv6vSSSb%2BZez4oo2%2BWes0o2zZZa%2FoEyVaFP8H7ROycK50WfNSAM06xMMKTH9mpjud4qcB81EcSASuKI7s1QYE4EbjIdQba%2Fn4etR9XPhZWwAgOhTwena%2F3xhyJbtcgdU8uilT2Z9e2WWfawczKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8FGv37pVCJTLXh54FZMtyhcxeg4%2BXIFhlAbdBjsIyPopXfqiCwBtPYYwEdSt6i2JAzKKA1h9kS8ieeZFjzS3PN%2FM1Hvc6qe11oHbPS6zbfJ6PNUbI%2BtltZ10gh3LuRaCuBPOvEBLDbvUGo%2BV%2BB7sgqxhWVUR7RNSX%2F4y%2F609EL4CJEeUBOSVLA8Nbj%2FdjIoR4WlUjYDnNZe%2B6S8gnxRGjbi4IbSccDkF9I6AxImt0SKQugiDh5S8n%2B7Rc0MeNuzgdKB6mLjHtgAf2uoazpb2v9bYYfA9T7fCqV8Yzs6ho92lXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=36928632432&catId=50002214
114,베니지민 꿀고구마 지은농원,"9,000원","5,389",https://cr.shopping.naver.com/adcr.nhn?x=x8d0Li75DnqWbsVzDu7ABv%2F%2F%2Fw%3D%3Ds2%2F%2BjDfrzrd0dQ%2BDC5weTjt28fnHyz9wlnRJ%2BqdybsJFVcWKdXUnFrQ%2B8ykSAd8keWLzFzwgPiwMcqWxr7%2BiZPbGf8osBryyHEkatq3bWkUO7OLyUkQqWeEJhbyjY6QN%2BotX4LwhVN7NIPFL0xI6BpmFEV98CfAwi%2FgpsOD1fQ6CLZg%2B836fvR7S%2FYhR6nHLLzx2sPy1tmYtzlHAycfxSNE3PL5Eyd9e3lhcms%2BrSSImAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FQlHIRX1wH7nkJPsckuUP2Oe3NXqbyUv9sPvLxNMaF9HIt0GDtNHhtP8RXIEn1P8sYnhBfEooUlTSdWAN5QWoLTy1QFg%2FefSGqOYZN4sIKejdvysxSIiLQJeTuZqCKRN5Cg5n5Ue91vg3W%2BPEnM29dQhPh%2FyAu9zbgX3cjAurmlW70py56AAcaLVlWu3eCGlXKNN5Lo7zzeGuNly5GsbGPvPeiQ9JQd62CUnSZ%2B4cN3fyvdxEYJ%2BcDAxUcAxsRumsMEeiAzbcWCQkzeTI%2FjQLLTXVKRe8%2FEIUv07%2BhtwRORUDVCYCaeglF2rgr1u2OQIzQ%3D%3D&nvMid=82018504889&catId=50002214
115,돌쇠네농산물 달콤한 햇 꿀밤고구마,"9,900원","5,254",https://cr.shopping.naver.com/adcr.nhn?x=u%2Fs%2F9hpQnDaAP1WvhTT1Hv%2F%2F%2Fw%3D%3Ds7IRKMrn9fUQeCWmkDJMZH0qztYXoF9ZHIGf%2BnvFpe8LrmbZKMw7CgD%2FASNNyGHGftDPoSSMmiHBqOuOdyxNc5YN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZc4JWJAxvsuzxt32zHY0Th5ZClT1JU4HOcfRXlwISskmzsyXRLmn4bNYLex0ts2NvJP6d77qPvYZxZ26LxpXhp%2BQpjLVtglNXdnTeSZ%2BF00OO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyFf6datxKBVAFBnCD72b6undziB4EREO68n4fqoVcEyLIt0GDtNHhtP8RXIEn1P8sYiQfLRw1WhUBt%2BsZmqpjPEuwoQU3J1TEmQ7enA8xtazOlddQ4tI3Vo9FsAXRyRmFx6t1wYo8R5DuxnXBMTAE5th3Xo3%2FixJOzrWpqBEP1KwliZDUG2TMQ8N7cr6aPitljZBzgmGx8DEoiQQfQc6hgbTn%2BIvcxawVxNuePP9ktetKg1s2xAeGA%2FNaGZW%2FWvpGYXujwHfTh3jtUBvkr2vTqbsx24pBvjOojr%2FTHe6%2Fcw2HRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=34277908785&catId=50002214
116,[농부마음] 리뷰11000건 품질인증 22년 햇 꿀 밤고구마 세척 고구마 3kg 5kg 10kg 5kg(한입) 1box,"12,900원","5,246",https://cr.shopping.naver.com/adcr.nhn?x=dQ9ox%2Bjqxof0Nww%2B2xMHXf%2F%2F%2Fw%3D%3Ds6YOxWBOqRi%2FUIvlm2ZyeoQz3TpZbrBlmI1PoSFbWvE3rmbZKMw7CgD%2FASNNyGHGfq6VEyRNKq0cOlBOXGvvL1YN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZcEb4kMpRayBvbNJQtfWKK%2Fm6IdemuhMaRXNFs4t7grWz%2BdsI0oBV0GFufH9Q6Maox9iDzrRRRP0Ihl12JWHK%2FHklBm6jFXI0N0PUUiXvTn8uEbuEcKuGnQSDiIa4fghn7WmAnPnNoGUFENa4umWzrQtENwA7cBmGfvcqiuuWMBGAcZT4caljVknnA5muXg8SXnAlQj3BH%2Be7ZMwKR7DHAIt9%2BKy%2Fm0d%2BgYWHtEf61Jo4AUk0tbEb%2BPaAR8Zvsauh4Eg1t0rqdJkqKvZwOdcRCzKBbqVXxRRdsVDZpML2TMQ4xUyEH3mSv22oGGtxWGnevO51M5aa5Yq%2B9v7An2dM9nzNpXweKin8RsbnUYBUK15l7sSW9ruFkAL94CDbxMwxpnsxxEoMNfBzwzEc%2B4C7%2Fb0ubUnRlg6ozyGiA%2FOXibKTgG2O%2BfaFKfDnBZxKen%2BKekVWweIQs4JQ%2FErQ8SgvUkVBydUUV5wCZCmHsuk0IIB1YhNmspXZINWaf%2F2L3h9CABqrCNkScgyPwRhdCAvg%2BpqFdCZp1u12ZR6hLny6vBpRYhMWRFMTmfMT17idCe%2BSUWi3uO0JYpcCEaqmTG4lSw3Kr7TF1dQHxoeTJSyv74tVS5w%2BbwyxurcHZUTfy4nsqhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=30042344165&catId=50002214
117,꿀맛 아이스 군고구마 500g 꿀 고구마,"15,800원","5,171",https://cr.shopping.naver.com/adcr.nhn?x=9VXTU0%2B7N1LWq392bdUz6%2F%2F%2F%2Fw%3D%3DsihyWluS7n%2BjxasZK3O46o1q6TRNJsA%2FOLePnKuQ5iufrmbZKMw7CgD%2FASNNyGHGf%2B56lmcJLBfyhv9cjsQ24FoN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZcJx4oBuvNj6I%2FTIEKWx9y58VIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0N1hWXuJwFvfRHJqRSIFzf0FOA1rLtaf4JLFKFwmcSvUJVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv4aW2sSZK2I418GgoxshIQaRnCQHZkOoYvbwmNKsaFLk8e%2BxjWUCLApXM7m5b5lX6XcestB7p8FY%2BvWwU9lRUXuMHn7BDBNaqXNmoKbAeTMvuzVOmdu8VhCMrymbwzvvqssZkjiAgiEqrsxMIiDT1b6dpkFW6xSPdOsr%2Bxf7pl7cBqrCNkScgyPwRhdCAvg%2BplzEfJ0cbA3W8vxIwFLlvu42IWAinpDwg720zBf8CUKXWFx4s92%2F7rJoOHTvn9M67ZMe2N8pGtuWi70vLVRWS2xpzjm%2FRjO0PdyRx5UaTZkIV3OdHgSE8LoEjTx9zpNPbFaRsOtQUnaEEbxBoHxZXOc%3D&nvMid=13882111870&catId=50002214
118,꿀맛 아이스 군고구마 500g 꿀 고구마,"15,800원","5,171",https://cr.shopping.naver.com/adcr.nhn?x=sgvSZNhoOmlCoF8TAAfDI%2F%2F%2F%2Fw%3D%3Dsmlw3hKUHyRTT5zBrPtxsOyXXc%2B2tdydxyS%2FDW38qFKDrmbZKMw7CgD%2FASNNyGHGfgceSCvx%2FU9g5bbeCpcTW8oN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZcN25gGLS7hIMGt4EiU1yWM2vqR2unsG9Pw6XBns%2FftjJGNMg26%2F%2B4Y8kgsfd5XyPZPQV2OviXkzBy%2BA6dDp9q9JwJUI9wR%2Fnu2TMCkewxwCLffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeCB8tXRKa%2F8FYrDExBiAE6XQIcdKWWchdZjasJ6rr%2BfbMVMhB95kr9tqBhrcVhp3r38sByyMo8GwWwAxIMkW0hSn9spNn3oZxaMj%2BfWWgvaoImsRJRLZ%2FsNtlhb%2B2mwcD5r%2B0%2BoHFGw2npJiBR0KKwPNIsVw7U7x68NRZnmXWnAQEhNeU3pyPwnltkvemNqNSvoFf0RusiHQQIpPQ0DpF0iMaDipZ2K6gZ1CNqXp5fKmz5NVIxM2%2FM7rXkIzVp7Hjbus403DdP4c2jYIZt6BP9fwAiH1YvaxpCHTQ4tE0E0x7X%2BwWM0xItFD6%2BPJ7uon5wau4fTwOUqyF63FjwpQRls%3D&nvMid=80181659420&catId=50002214
119,[앵콜창고] 늘해랑 첫수확 정품 해남 햇 꿀밤고구마 한입 2kg 특상 1kg - 2021년 8월 첫수확 해남 산지직송,"6,960원","5,130",https://cr.shopping.naver.com/adcr.nhn?x=Wpzt0jwWc0oSD8QrWT4S%2FP%2F%2F%2Fw%3D%3DsuQDUh34rIVRDuMzDPgqQJaNyoO9m5AvOsFz1uUe%2F3OLrmbZKMw7CgD%2FASNNyGHGf%2Ft6aDsVcuKSs%2ByhjFolDQIN%2Bk%2BoXw0d%2FMyhOlYYxcVNncGqBLd0wbLl0KKKcxdZcEUlzx1wjAmly4pGLkEP7Ao97k2zEgsKRuXxQI3%2Bw%2Fk6Be7%2BnFocpjkYVaoMALdgweVHdvOi%2F5iPerU0of%2Fi5Q0Ir9%2FI5ppROLpYp2Q7HHcTmfD6GkFWWJ9Ba1qlqNMR5YoUFGTrE3bZISWQAWApVaT9rXyqENDUD8omnd%2BAEOivf3Vb8LXDlJWzaxi1N0VJ6S%2FLM4hHCyLP2E3BdkU9F2fsuG9THev6B4BfNEZfXVuBhp78SDI%2Beh9DNNSTyushr1NUugUepjI%2B2MqDF8Nxq0ddJTvlDNPGZ%2F7Noe5dAQp7KQgDRgsv2KfqQm1sG9GNwCptVj7zdx1OyRncueBvbSfBKOJfSzlOBJLbaBstI5r6YH4kN%2Fg3Hg5mWSGVLVQ2RL5bKdbrOa71VImDo7NfSRpLznE%2FCeGqs3OOf5BwT3ScqDmpIfHmLiu61As5VpOG1JPZu%2BIQrsCCq3d%2FMx1hCX6eDwO4xuZKvtxUhNhnSshChQXXs1tnt2W2dN5Zk3n888BMUVhPB1t%2FoXifap4vlkqq60XP7Pb80t4C6TNblPU%2FXvXW8syBu4yOSLUsMOuzxy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=26331902215&catId=50002214
120,[땅끝] 반건조 고구마 18봉(70g)/감말랭이 12봉(70g)/혼합 택1,"29,610원","5,094",https://cr.shopping.naver.com/adcr.nhn?x=tuSRU%2F6dpSiB%2FAwDBZuGuv%2F%2F%2Fw%3D%3Ds7TpsKFwDK%2FtmB5%2B5sqP6CdRyW3QqVyZm%2BKES3groJU%2FrmbZKMw7CgD%2FASNNyGHGfUTANE3ypSL%2Fw2w4lPGzB8izNWXEtmlY%2FHNLU5QrdWGArF7UhO5xichBTDawmKUtSu%2BDwuVVPxQltiCPzwpGpnMfWjjRM4UZwU9S%2Behx3g0wbRPTtWuPaCQKcuTsEC2M8Xqz9sdaDvWVyR7EWmvFxJPPig43NVyU%2FK3me%2FP3KxrILWSgeBOLHPvAWgZRD1%2BJv3wB1CHx9cEuDHC5UT25ib6olUyOCRtDxCMwdowQyrNHV2x6ktQh9nUJX1il0DnfvGMBCT0hANCLPdLFdwyq%2B1jKhRmq0QJ9rARI%2F4XaGtPik6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdHOaurSAalESg8CvT5BBryBK1r7BATKZ4XvIfzECl17Ci6BVfkak1zGtxHB8qyfrO4U0xXq%2F1P2zAR3zpObbzNImw2uadX5263t5WKmMB1UnMtm4doWfx02WerMKJhywy9aNx%2BvxdZNK62PebMm0j0OFfGU7W%2Btrc9sXC8FW28Z1byqIBNsSPsLv7oUG8nRg%2B7QlR1lsiz3hynWgxPgG3b0it1KT7kxOtBqgOoI4fvmIZSgYw78pPGEdS4xQdl%2B%2BecvTtug4vCjEvohqOyQz59mTc1R7sEeQAo0Z8X29kzbsBr8%2FY47g0sZyWgatZf1n9c2OqH9l6YII5ugOGfB4CYY%3D&nvMid=10475317831&catId=50002214
121,고창 꿀 고구마 3Kg 5Kg 10Kg 베니하루카 특상품,"14,500원","5,082",https://cr.shopping.naver.com/adcr.nhn?x=BPVsZwHdWjDNcS3lxbFfqP%2F%2F%2Fw%3D%3DsVsNEtc1wYMHVv1xuEUOoOqM1DZUQqFefAZn9yQ2A3VfrmbZKMw7CgD%2FASNNyGHGf01R5URvJ2lB6CLmEvwb9KCzNWXEtmlY%2FHNLU5QrdWGArF7UhO5xichBTDawmKUtSSytsC3CwIplfbLX7KekhMcVIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0Nh%2Bd19aV3rg8X9tY8NRwfslOA1rLtaf4JLFKFwmcSvUJVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv9uxfAS%2FaQ16L7QSOOaIdIitXTx7i9Ogfs8QSk5mVMBZ8e%2BxjWUCLApXM7m5b5lX6SPe2iAJN%2B6kGrUles6C%2BC2MHn7BDBNaqXNmoKbAeTMvDFJBaIg3b1q8yup1MTZRv6oOOAXoIAz73fkR7Q3N4ohvtR8JZNtP%2Blyc3WWVljyGg9UCFpKcAzJyDkzxUfKe43Ls1nC7gOUxMLEj6QHWrkls7RFTTkMd9WCP0m0sXU5WdH0g2z1mnGI56RXn%2BRsxceLO9%2FgBTmZsM1q5cAXNsnUx%2FnzZI4m2WZ6FevX8SpxMyQaztFbjoKaIKs11JLLEX8tVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=12609630890&catId=50002214
122,해남 고구마 [못난이 무선별],"13,900원","5,029",https://cr.shopping.naver.com/adcr.nhn?x=tOXkD0I15g1qD3iH2Ig39%2F%2F%2F%2Fw%3D%3DsO%2BjMnZk6x7YCqYUQ793Yoizz%2FZGfng6m2tPg1H78mGhVcWKdXUnFrQ%2B8ykSAd8keVGP43sy5AnQDQKEkFAU%2BS53wdZiAqvmcVzeTWthu%2FfzATLfIy%2F1RnyP6L5vVpVXAvCyQKeSzKJp5qZxNvGeqEmFEV98CfAwi%2FgpsOD1fQ6A0j0aEEtcTj6B%2BbIHtoZe1Ofb9VUt7kDZcgeA27YvvHgpjLVtglNXdnTeSZ%2BF00OO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyJ5sxgmwb47yDjB9Ri3By2emskM4oEJ8zvB0S0h46Vbe3R8KWOLqILHoWo98nK5g9v7LKv%2FodPkPbzklkKPKeEPnMy8nSBokqaLNJAS%2FL95vg%2FS2F2YBhxA4ckneFdhtz%2BMFcK6GfC24oSwEI0IK0tkdCkj8K07QePU6mxq599mYUrINte4XidyDNKLGbTDdFK1B%2F2paZ%2FxvsMHrCxyiDLUDQmfuE7gxgUVjSMBgw4F5uyEBqXhFPwgz0KssXNq1SZBcYTfU5bgPge%2BQCKSBR%2BpvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=10167485723&catId=50002214
123,꿀처럼달콤한 꿀고구마(1.5kg/박스),"7,480원","5,013",https://cr.shopping.naver.com/adcr.nhn?x=veLSsEi3AuPEJ8ZO69%2FMJf%2F%2F%2Fw%3D%3DsxLtrJaX%2Bn3hEeVJZcedn5geYzTX8oyBTqR9wFI%2FHVZyL00Wmf%2Bc%2FkOFzXHXxNt3OT11%2FiY4Xt%2B5ThZZH5pnSZx5L3jpo9H0KeQ%2F9s6M7KwqlfROuqjXRC8SNtu349N%2FzMmKdnRisRXms8E5q6FkTV84Pb8yg2KwQpftxNZ7INz1ezX68UagGcmK7Yd2T%2BopYLhknNsgU22wH5jooiHVPdaHRUFSjPpCgqcWWqwPitNSE4xVgNyNAnuMEtDctJP3%2BX8ww%2FuRn2VX%2F2Hu6kXYFdlHfv5yFRaZmguSLdevOWlg%2F18Gy4ZjyOoyg7u8dcCi%2FTc8vkTJ317eWFyaz6tJIiYBsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v9MGaHoYbWScAv%2F9gdKBVTij6d4fZbhOX0soB0OiPcV%2Fzx77GNZQIsClczublvmVfpFRMYFzZibalQW%2BLOWg0vnYwefsEME1qpc2agpsB5My9I5AQI9lUZk6K%2F3p0vT47uD%2FAft3QnsMngjr1IPYS%2Br1sR1a%2BS9OU%2FcAaLTqUiOWyJokMjHxEnPs6Yv51xiGTpgltGOiULCFKATlkgqbDh1DYhYCKekPCDvbTMF%2FwJQpdUCpGy3OwLaiMXsFCs4R9ZYniJBS8mLevxD5l1uJGtXU4vHBff79dTsujQYJJNq0iCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=31430807879&catId=50002214
124,토울고구마 영암토울고구마 꿀고구마,"9,900원","4,950",https://cr.shopping.naver.com/adcr.nhn?x=OHFtC6i%2Bv%2BkuXJkPgr1v%2Bv%2F%2F%2Fw%3D%3DsZ2AXV6qil58RrhZewK%2BUr2Zkmn6d4BZUuVLSHvrVaWiL00Wmf%2Bc%2FkOFzXHXxNt3OAfvx5TragasMHd1xu6w%2FNx5L3jpo9H0KeQ%2F9s6M7KwqlfROuqjXRC8SNtu349N%2FzMmKdnRisRXms8E5q6FkTV0S%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOC2cYa1m43F1ga7BemODP%2BZdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKQCDr0q2HhoGT8Y67rjEznQN2KSnF0hbpMDe9f6CGk7kMVMhB95kr9tqBhrcVhp3r5Bh92wPUXxcn9eHyCU3w8QmnpzEA0cXux7MKNIVJrlxS9F7flof5yTe6YTmOVVQwTpDMVLafzkirBTZ7qRj3HhZF0NbLGMKdGLsTYyK1zOs7%2B15dpxRNegOWsfPLNkWUPUhd28CHS8woqa%2FvV88BRxZphbwqbVDPHHFqlFcstlvsbD2jm9OKJzYagWLfgJK9o%2FaLmh2Y2nreP6rRv13gwxZOLm68HoW9tnjJn%2FWsLSWCEyxnanLSAMfCfv%2FMGQG5EHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=81746057836&catId=50002214
